Entity,Code,Date,"Daily new confirmed cases due to COVID-19 (rolling 7-day average, right-aligned)","Daily new confirmed cases due to COVID-19 (rolling 7-day average, right-aligned) Annotations"
Albania,ALB,2020-06-22,58,
Albania,ALB,2020-06-23,57.85714,
Albania,ALB,2020-06-24,53.57143,
Albania,ALB,2020-06-25,56,
Albania,ALB,2020-06-26,57.71429,
Albania,ALB,2020-06-27,61.57143,
Albania,ALB,2020-06-28,62.71429,
Albania,ALB,2020-06-29,67.85714,
Albania,ALB,2020-06-30,67.28571,
Albania,ALB,2020-07-01,69.71429,
Albania,ALB,2020-07-02,66.57143,
Albania,ALB,2020-07-03,67.14286,
Albania,ALB,2020-07-04,69,
Albania,ALB,2020-07-05,69.85714,
Albania,ALB,2020-07-06,70.14286,
Albania,ALB,2020-07-07,71.14286,
Albania,ALB,2020-07-08,71.85714,
Albania,ALB,2020-07-09,75.14286,
Albania,ALB,2020-07-10,75.14286,
Albania,ALB,2020-07-11,75.14286,
Albania,ALB,2020-07-12,78.85714,
Albania,ALB,2020-07-13,80.14286,
Albania,ALB,2020-07-14,86.71429,
Albania,ALB,2020-07-15,89.85714,
Albania,ALB,2020-07-16,92.28571,
Albania,ALB,2020-07-17,94.71429,
Albania,ALB,2020-07-18,89.71429,
Albania,ALB,2020-07-19,91,
Albania,ALB,2020-07-20,90.85714,
Albania,ALB,2020-07-21,85.71429,
Albania,ALB,2020-07-22,89,
Albania,ALB,2020-07-23,86.57143,
Albania,ALB,2020-07-24,87.85714,
Albania,ALB,2020-07-25,94.85714,
Albania,ALB,2020-07-26,89.85714,
Albania,ALB,2020-07-27,96.14286,
Albania,ALB,2020-07-28,101.28571,
Albania,ALB,2020-07-29,101,
Albania,ALB,2020-07-30,106.71429,
Albania,ALB,2020-07-31,104.42857,
Albania,ALB,2020-08-01,100.85714,
Albania,ALB,2020-08-02,108.42857,
Albania,ALB,2020-08-03,108,
Albania,ALB,2020-08-04,105.71429,
Albania,ALB,2020-08-05,107.57143,
Albania,ALB,2020-08-06,112,
Albania,ALB,2020-08-07,117,
Albania,ALB,2020-08-08,125,
Albania,ALB,2020-08-09,125.57143,
Albania,ALB,2020-08-10,127.42857,
Albania,ALB,2020-08-11,130.85714,
Albania,ALB,2020-08-12,132.28571,
Albania,ALB,2020-08-13,132.57143,
Albania,ALB,2020-08-14,136.42857,
Albania,ALB,2020-08-15,138,
Albania,ALB,2020-08-16,140.71429,
Albania,ALB,2020-08-17,138.42857,
Albania,ALB,2020-08-18,137.57143,
Albania,ALB,2020-08-19,139.71429,
Albania,ALB,2020-08-20,142.14286,
Albania,ALB,2020-08-21,142.28571,
Albania,ALB,2020-08-22,143.14286,
Albania,ALB,2020-08-23,145,
Albania,ALB,2020-08-24,149.57143,
Albania,ALB,2020-08-25,158,
Albania,ALB,2020-08-26,157.85714,
Albania,ALB,2020-08-27,159.28571,
Albania,ALB,2020-08-28,159.42857,
Albania,ALB,2020-08-29,153.71429,
Albania,ALB,2020-08-30,143.42857,
Albania,ALB,2020-08-31,136.14286,
Albania,ALB,2020-09-01,129.71429,
Albania,ALB,2020-09-02,121,
Albania,ALB,2020-09-03,114.42857,
Albania,ALB,2020-09-04,108.71429,
Albania,ALB,2020-09-05,110.28571,
Albania,ALB,2020-09-06,117.57143,
Albania,ALB,2020-09-07,125,
Albania,ALB,2020-09-08,127.57143,
Albania,ALB,2020-09-09,135.28571,
Albania,ALB,2020-09-10,139.42857,
Albania,ALB,2020-09-11,145.14286,
Albania,ALB,2020-09-12,150.57143,
Albania,ALB,2020-09-13,154.71429,
Albania,ALB,2020-09-14,156.85714,
Albania,ALB,2020-09-15,159.14286,
Albania,ALB,2020-09-16,159.85714,
Albania,ALB,2020-09-17,158.85714,
Albania,ALB,2020-09-18,155.42857,
Albania,ALB,2020-09-19,150.28571,
Albania,ALB,2020-09-20,148.71429,
Albania,ALB,2020-09-21,147.42857,
Albania,ALB,2020-09-22,145,
Albania,ALB,2020-09-23,142,
Albania,ALB,2020-09-24,138.71429,
Albania,ALB,2020-09-25,139,
Albania,ALB,2020-09-26,138.85714,
Albania,ALB,2020-09-27,132.42857,
Albania,ALB,2020-09-28,124.85714,
Albania,ALB,2020-09-29,122.28571,
Albania,ALB,2020-09-30,121.71429,
Albania,ALB,2020-10-01,123.14286,
Albania,ALB,2020-10-02,126.42857,
Albania,ALB,2020-10-03,131.42857,
Albania,ALB,2020-10-04,137.71429,
Albania,ALB,2020-10-05,143.85714,
Albania,ALB,2020-10-06,145.57143,
Albania,ALB,2020-10-07,150,
Albania,ALB,2020-10-08,154.42857,
Albania,ALB,2020-10-09,156.14286,
Albania,ALB,2020-10-10,157.28571,
Albania,ALB,2020-10-11,159.14286,
Albania,ALB,2020-10-12,161.85714,
Albania,ALB,2020-10-13,165.71429,
Albania,ALB,2020-10-14,169.14286,
Albania,ALB,2020-10-15,175,
Albania,ALB,2020-10-16,187.57143,
Albania,ALB,2020-10-17,205,
Albania,ALB,2020-10-18,220.42857,
Albania,ALB,2020-10-19,236.57143,
Albania,ALB,2020-10-20,254.28571,
Albania,ALB,2020-10-21,271.28571,
Algeria,DZA,2020-01-02,0,
Algeria,DZA,2020-01-03,0,
Algeria,DZA,2020-01-04,0,
Algeria,DZA,2020-01-05,0,
Algeria,DZA,2020-01-06,0,
Algeria,DZA,2020-01-07,0,
Algeria,DZA,2020-01-08,0,
Algeria,DZA,2020-01-09,0,
Algeria,DZA,2020-01-10,0,
Algeria,DZA,2020-01-11,0,
Algeria,DZA,2020-01-12,0,
Algeria,DZA,2020-01-13,0,
Algeria,DZA,2020-01-14,0,
Algeria,DZA,2020-01-15,0,
Algeria,DZA,2020-01-16,0,
Algeria,DZA,2020-01-17,0,
Algeria,DZA,2020-01-18,0,
Algeria,DZA,2020-01-19,0,
Algeria,DZA,2020-01-20,0,
Algeria,DZA,2020-01-21,0,
Algeria,DZA,2020-01-22,0,
Algeria,DZA,2020-01-23,0,
Algeria,DZA,2020-01-24,0,
Algeria,DZA,2020-01-25,0,
Algeria,DZA,2020-01-26,0,
Algeria,DZA,2020-01-27,0,
Algeria,DZA,2020-01-28,0,
Algeria,DZA,2020-01-29,0,
Algeria,DZA,2020-01-30,0,
Algeria,DZA,2020-01-31,0,
Algeria,DZA,2020-02-01,0,
Algeria,DZA,2020-02-02,0,
Algeria,DZA,2020-02-03,0,
Algeria,DZA,2020-02-04,0,
Algeria,DZA,2020-02-05,0,
Algeria,DZA,2020-02-06,0,
Algeria,DZA,2020-02-07,0,
Algeria,DZA,2020-02-08,0,
Algeria,DZA,2020-02-09,0,
Algeria,DZA,2020-02-10,0,
Algeria,DZA,2020-02-11,0,
Algeria,DZA,2020-02-12,0,
Algeria,DZA,2020-02-13,0,
Algeria,DZA,2020-02-14,0,
Algeria,DZA,2020-02-15,0,
Algeria,DZA,2020-02-16,0,
Algeria,DZA,2020-02-17,0,
Algeria,DZA,2020-02-18,0,
Algeria,DZA,2020-02-19,0,
Algeria,DZA,2020-02-20,0,
Algeria,DZA,2020-02-21,0,
Algeria,DZA,2020-02-22,0,
Algeria,DZA,2020-02-23,0,
Algeria,DZA,2020-02-24,0,
Algeria,DZA,2020-02-25,0,
Algeria,DZA,2020-02-26,0.14286,
Algeria,DZA,2020-02-27,0.14286,
Algeria,DZA,2020-02-28,0.14286,
Algeria,DZA,2020-02-29,0.14286,
Algeria,DZA,2020-03-01,0.42857,
Algeria,DZA,2020-03-02,0.42857,
Algeria,DZA,2020-03-03,0.5,
Algeria,DZA,2020-03-04,0.66667,
Algeria,DZA,2020-03-05,1.83333,
Algeria,DZA,2020-03-06,2.66667,
Algeria,DZA,2020-03-07,3.2,
Algeria,DZA,2020-03-08,3.5,
Algeria,DZA,2020-03-09,4.25,
Algeria,DZA,2020-03-10,4.25,
Algeria,DZA,2020-03-11,5,
Algeria,DZA,2020-03-12,2.66667,
Algeria,DZA,2020-03-13,2.66667,
Algeria,DZA,2020-03-14,2.25,
Algeria,DZA,2020-03-15,4,
Algeria,DZA,2020-03-16,5.6,
Algeria,DZA,2020-03-17,6.33333,
Algeria,DZA,2020-03-18,5.71429,
Algeria,DZA,2020-03-19,7.42857,
Algeria,DZA,2020-03-20,9.28571,
Algeria,DZA,2020-03-21,10.85714,
Algeria,DZA,2020-03-22,14.57143,
Algeria,DZA,2020-03-23,21.85714,
Algeria,DZA,2020-03-24,24.57143,
Algeria,DZA,2020-03-25,29.14286,
Algeria,DZA,2020-03-26,32.85714,
Algeria,DZA,2020-03-27,39.57143,
Algeria,DZA,2020-03-28,43.85714,
Algeria,DZA,2020-03-29,45,
Algeria,DZA,2020-03-30,44.28571,
Algeria,DZA,2020-03-31,50.57143,
Algeria,DZA,2020-04-01,64.57143,
Algeria,DZA,2020-04-02,77.85714,
Algeria,DZA,2020-04-03,88.42857,
Algeria,DZA,2020-04-04,108.85714,
Algeria,DZA,2020-04-05,113.85714,
Algeria,DZA,2020-04-06,115.57143,
Algeria,DZA,2020-04-07,119.85714,
Algeria,DZA,2020-04-08,107.42857,
Algeria,DZA,2020-04-09,103.57143,
Algeria,DZA,2020-04-10,97.14286,
Algeria,DZA,2020-04-11,84.28571,
Algeria,DZA,2020-04-12,82,
Algeria,DZA,2020-04-13,84.85714,
Algeria,DZA,2020-04-14,80,
Algeria,DZA,2020-04-15,86,
Algeria,DZA,2020-04-16,84,
Algeria,DZA,2020-04-17,86,
Algeria,DZA,2020-04-18,93.85714,
Algeria,DZA,2020-04-19,101.42857,
Algeria,DZA,2020-04-20,102.14286,
Algeria,DZA,2020-04-21,105,
Algeria,DZA,2020-04-22,105.85714,
Algeria,DZA,2020-04-23,107.14286,
Algeria,DZA,2020-04-24,105.57143,
Algeria,DZA,2020-04-25,101.28571,
Algeria,DZA,2020-04-26,103,
Algeria,DZA,2020-04-27,107.57143,
Algeria,DZA,2020-04-28,114.14286,
Algeria,DZA,2020-04-29,119.71429,
Algeria,DZA,2020-04-30,134,
Algeria,DZA,2020-05-01,142.71429,
Algeria,DZA,2020-05-02,146.71429,
Algeria,DZA,2020-05-03,148.42857,
Algeria,DZA,2020-05-04,156,
Algeria,DZA,2020-05-05,161.57143,
Algeria,DZA,2020-05-06,169.85714,
Algeria,DZA,2020-05-07,164.14286,
Algeria,DZA,2020-05-08,168,
Algeria,DZA,2020-05-09,173.57143,
Algeria,DZA,2020-05-10,180.42857,
Algeria,DZA,2020-05-11,178.42857,
Algeria,DZA,2020-05-12,177.57143,
Algeria,DZA,2020-05-13,175.57143,
Algeria,DZA,2020-05-14,179.42857,
Algeria,DZA,2020-05-15,180,
Algeria,DZA,2020-05-16,180,
Algeria,DZA,2020-05-17,180.42857,
Algeria,DZA,2020-05-18,185.14286,
Algeria,DZA,2020-05-19,187.14286,
Algeria,DZA,2020-05-20,187.14286,
Algeria,DZA,2020-05-21,184.14286,
Algeria,DZA,2020-05-22,183.71429,
Algeria,DZA,2020-05-23,184.14286,
Algeria,DZA,2020-05-24,184.57143,
Algeria,DZA,2020-05-25,183.85714,
Algeria,DZA,2020-05-26,186,
Algeria,DZA,2020-05-27,188.57143,
Algeria,DZA,2020-05-28,187.85714,
Algeria,DZA,2020-05-29,181.28571,
Algeria,DZA,2020-05-30,173.71429,
Algeria,DZA,2020-05-31,164.85714,
Algeria,DZA,2020-06-01,155.42857,
Algeria,DZA,2020-06-02,144.28571,
Algeria,DZA,2020-06-03,132.71429,
Algeria,DZA,2020-06-04,109.85714,
Algeria,DZA,2020-06-05,119.14286,
Algeria,DZA,2020-06-06,114.42857,
Algeria,DZA,2020-06-07,111.85714,
Algeria,DZA,2020-06-08,108.57143,
Algeria,DZA,2020-06-09,107.42857,
Algeria,DZA,2020-06-10,108,
Algeria,DZA,2020-06-11,122.57143,
Algeria,DZA,2020-06-12,108.28571,
Algeria,DZA,2020-06-13,109,
Algeria,DZA,2020-06-14,108.57143,
Algeria,DZA,2020-06-15,109.28571,
Algeria,DZA,2020-06-16,109.42857,
Algeria,DZA,2020-06-17,109.28571,
Algeria,DZA,2020-06-18,112,
Algeria,DZA,2020-06-19,113.71429,
Algeria,DZA,2020-06-20,115.14286,
Algeria,DZA,2020-06-21,117.28571,
Algeria,DZA,2020-06-22,121.71429,
Algeria,DZA,2020-06-23,127,
Algeria,DZA,2020-06-24,132.71429,
Algeria,DZA,2020-06-25,140,
Algeria,DZA,2020-06-26,151.42857,
Algeria,DZA,2020-06-27,168.71429,
Algeria,DZA,2020-06-28,191,
Algeria,DZA,2020-06-29,214.57143,
Algeria,DZA,2020-06-30,235.85714,
Algeria,DZA,2020-07-01,261.57143,
Algeria,DZA,2020-07-02,289.14286,
Algeria,DZA,2020-07-03,316,
Algeria,DZA,2020-07-04,340.71429,
Algeria,DZA,2020-07-05,361.71429,
Algeria,DZA,2020-07-06,381.14286,
Algeria,DZA,2020-07-07,404.71429,
Algeria,DZA,2020-07-08,424.57143,
Algeria,DZA,2020-07-09,439.42857,
Algeria,DZA,2020-07-10,450.14286,
Algeria,DZA,2020-07-11,453.14286,
Algeria,DZA,2020-07-12,458.85714,
Algeria,DZA,2020-07-13,464.85714,
Algeria,DZA,2020-07-14,469.28571,
Algeria,DZA,2020-07-15,476.71429,
Algeria,DZA,2020-07-16,488.85714,
Algeria,DZA,2020-07-17,506.71429,
Algeria,DZA,2020-07-18,529.42857,
Algeria,DZA,2020-07-19,548.14286,
Algeria,DZA,2020-07-20,555.57143,
Algeria,DZA,2020-07-21,571.71429,
Algeria,DZA,2020-07-22,580.28571,
Algeria,DZA,2020-07-23,586,
Algeria,DZA,2020-07-24,589.85714,
Algeria,DZA,2020-07-25,601.57143,
Algeria,DZA,2020-07-26,602.14286,
Algeria,DZA,2020-07-27,610.42857,
Algeria,DZA,2020-07-28,611.71429,
Algeria,DZA,2020-07-29,619.57143,
Algeria,DZA,2020-07-30,622.42857,
Algeria,DZA,2020-07-31,621,
Algeria,DZA,2020-08-01,605,
Algeria,DZA,2020-08-02,598,
Algeria,DZA,2020-08-03,586.85714,
Algeria,DZA,2020-08-04,571.28571,
Algeria,DZA,2020-08-05,555.57143,
Algeria,DZA,2020-08-06,546.57143,
Algeria,DZA,2020-08-07,542.14286,
Algeria,DZA,2020-08-08,537.28571,
Algeria,DZA,2020-08-09,534.71429,
Algeria,DZA,2020-08-10,535.57143,
Algeria,DZA,2020-08-11,534.28571,
Algeria,DZA,2020-08-12,528.57143,
Algeria,DZA,2020-08-13,520.57143,
Algeria,DZA,2020-08-14,508.71429,
Algeria,DZA,2020-08-15,501.28571,
Algeria,DZA,2020-08-16,491.42857,
Algeria,DZA,2020-08-17,481.28571,
Algeria,DZA,2020-08-18,473.28571,
Algeria,DZA,2020-08-19,462.85714,
Algeria,DZA,2020-08-20,449.71429,
Algeria,DZA,2020-08-21,438.71429,
Algeria,DZA,2020-08-22,429,
Algeria,DZA,2020-08-23,419.28571,
Algeria,DZA,2020-08-24,411,
Algeria,DZA,2020-08-25,404.71429,
Algeria,DZA,2020-08-26,397.71429,
Algeria,DZA,2020-08-27,396,
Algeria,DZA,2020-08-28,394,
Algeria,DZA,2020-08-29,390.85714,
Algeria,DZA,2020-08-30,387.71429,
Algeria,DZA,2020-08-31,383.71429,
Algeria,DZA,2020-09-01,376.57143,
Algeria,DZA,2020-09-02,372.14286,
Algeria,DZA,2020-09-03,362.71429,
Algeria,DZA,2020-09-04,350.42857,
Algeria,DZA,2020-09-05,338.57143,
Algeria,DZA,2020-09-06,327,
Algeria,DZA,2020-09-07,316.85714,
Algeria,DZA,2020-09-08,308.42857,
Algeria,DZA,2020-09-09,300.71429,
Algeria,DZA,2020-09-10,294,
Algeria,DZA,2020-09-11,288.42857,
Algeria,DZA,2020-09-12,282.71429,
Algeria,DZA,2020-09-13,276.57143,
Algeria,DZA,2020-09-14,270,
Algeria,DZA,2020-09-15,263.28571,
Algeria,DZA,2020-09-16,256.57143,
Algeria,DZA,2020-09-17,250,
Algeria,DZA,2020-09-18,243.71429,
Algeria,DZA,2020-09-19,237.28571,
Algeria,DZA,2020-09-20,230.85714,
Algeria,DZA,2020-09-21,224.57143,
Algeria,DZA,2020-09-22,218.14286,
Algeria,DZA,2020-09-23,211.42857,
Algeria,DZA,2020-09-24,204.85714,
Algeria,DZA,2020-09-25,197.85714,
Algeria,DZA,2020-09-26,191.57143,
Algeria,DZA,2020-09-27,184.42857,
Algeria,DZA,2020-09-28,177.28571,
Algeria,DZA,2020-09-29,170,
Algeria,DZA,2020-09-30,164.85714,
Algeria,DZA,2020-10-01,161.42857,
Algeria,DZA,2020-10-02,158.71429,
Algeria,DZA,2020-10-03,156.14286,
Algeria,DZA,2020-10-04,154.42857,
Algeria,DZA,2020-10-05,152.71429,
Algeria,DZA,2020-10-06,151,
Algeria,DZA,2020-10-07,147.28571,
Algeria,DZA,2020-10-08,141.42857,
Algeria,DZA,2020-10-09,138.28571,
Algeria,DZA,2020-10-10,136.71429,
Algeria,DZA,2020-10-11,135,
Algeria,DZA,2020-10-12,133.71429,
Algeria,DZA,2020-10-13,136.42857,
Algeria,DZA,2020-10-14,142.85714,
Algeria,DZA,2020-10-15,152,
Algeria,DZA,2020-10-16,159.85714,
Algeria,DZA,2020-10-17,169.14286,
Algeria,DZA,2020-10-18,180.42857,
Algeria,DZA,2020-10-19,190,
Algeria,DZA,2020-10-20,198.71429,
Algeria,DZA,2020-10-21,205.71429,
Andorra,AND,2020-03-17,4.33333,
Andorra,AND,2020-03-18,3.25,
Andorra,AND,2020-03-19,10.4,
Andorra,AND,2020-03-20,12.33333,
Andorra,AND,2020-03-21,12.16667,
Andorra,AND,2020-03-22,12.28571,
Andorra,AND,2020-03-23,15.42857,
Andorra,AND,2020-03-24,17,
Andorra,AND,2020-03-25,21.42857,
Andorra,AND,2020-03-26,19.28571,
Andorra,AND,2020-03-27,21.28571,
Andorra,AND,2020-03-28,27.42857,
Andorra,AND,2020-03-29,31.42857,
Andorra,AND,2020-03-30,31.57143,
Andorra,AND,2020-03-31,33.85714,
Andorra,AND,2020-04-01,30.28571,
Andorra,AND,2020-04-02,28.85714,
Andorra,AND,2020-04-03,29.14286,
Andorra,AND,2020-04-04,24.57143,
Andorra,AND,2020-04-05,22.57143,
Andorra,AND,2020-04-06,23.85714,
Andorra,AND,2020-04-07,22.28571,
Andorra,AND,2020-04-08,24.14286,
Andorra,AND,2020-04-09,24.85714,
Andorra,AND,2020-04-10,22.14286,
Andorra,AND,2020-04-11,23.14286,
Andorra,AND,2020-04-12,22.28571,
Andorra,AND,2020-04-13,19.57143,
Andorra,AND,2020-04-14,17.14286,
Andorra,AND,2020-04-15,16.28571,
Andorra,AND,2020-04-16,15.57143,
Andorra,AND,2020-04-17,14.14286,
Andorra,AND,2020-04-18,13.57143,
Andorra,AND,2020-04-19,11.71429,
Andorra,AND,2020-04-20,10.71429,
Andorra,AND,2020-04-21,10.14286,
Andorra,AND,2020-04-22,8.28571,
Andorra,AND,2020-04-23,7.14286,
Andorra,AND,2020-04-24,6,
Andorra,AND,2020-04-25,5,
Andorra,AND,2020-04-26,4.14286,
Andorra,AND,2020-04-27,3.85714,
Andorra,AND,2020-04-28,3.71429,
Andorra,AND,2020-04-29,3.71429,
Andorra,AND,2020-04-30,2.85714,
Andorra,AND,2020-05-01,3,
Andorra,AND,2020-05-02,2.14286,
Andorra,AND,2020-05-03,2,
Andorra,AND,2020-05-04,1.14286,
Andorra,AND,2020-05-05,1,
Andorra,AND,2020-05-06,1.14286,
Andorra,AND,2020-05-07,1.14286,
Andorra,AND,2020-05-08,1,
Andorra,AND,2020-05-09,0.85714,
Andorra,AND,2020-05-10,1,
Andorra,AND,2020-05-11,1,
Andorra,AND,2020-05-12,0.85714,
Andorra,AND,2020-05-13,1,
Andorra,AND,2020-05-14,1.28571,
Andorra,AND,2020-05-15,1.28571,
Andorra,AND,2020-05-16,1.28571,
Andorra,AND,2020-05-17,1,
Andorra,AND,2020-05-18,0.85714,
Andorra,AND,2020-05-19,0.71429,
Andorra,AND,2020-05-20,0.42857,
Andorra,AND,2020-05-21,0.28571,
Andorra,AND,2020-05-22,0.14286,
Andorra,AND,2020-05-23,0.14286,
Andorra,AND,2020-05-24,0.14286,
Andorra,AND,2020-05-25,0.28571,
Andorra,AND,2020-05-26,0.28571,
Andorra,AND,2020-05-27,0.28571,
Andorra,AND,2020-05-28,0.14286,
Andorra,AND,2020-05-29,0.14286,
Andorra,AND,2020-05-30,0.28571,
Andorra,AND,2020-05-31,0.28571,
Andorra,AND,2020-06-01,0.14286,
Andorra,AND,2020-06-02,0.28571,
Andorra,AND,2020-06-03,11.57143,
Andorra,AND,2020-06-04,12.57143,
Andorra,AND,2020-06-05,12.71429,
Andorra,AND,2020-06-06,12.57143,
Andorra,AND,2020-06-07,12.57143,
Andorra,AND,2020-06-08,12.57143,
Andorra,AND,2020-06-09,12.42857,
Andorra,AND,2020-06-10,1.14286,
Andorra,AND,2020-06-11,0.14286,
Andorra,AND,2020-06-12,0,
Andorra,AND,2020-06-13,0.14286,
Andorra,AND,2020-06-14,0.14286,
Andorra,AND,2020-06-15,0.14286,
Andorra,AND,2020-06-16,0.14286,
Andorra,AND,2020-06-17,0.28571,
Andorra,AND,2020-06-18,0.28571,
Andorra,AND,2020-06-19,0.42857,
Andorra,AND,2020-06-20,0.28571,
Andorra,AND,2020-06-21,0.28571,
Andorra,AND,2020-06-22,0.28571,
Andorra,AND,2020-06-23,0.28571,
Andorra,AND,2020-06-24,0.14286,
Andorra,AND,2020-06-25,0.14286,
Andorra,AND,2020-06-26,0,
Andorra,AND,2020-06-27,0,
Andorra,AND,2020-06-28,0,
Andorra,AND,2020-06-29,0,
Andorra,AND,2020-06-30,0,
Andorra,AND,2020-07-01,0,
Andorra,AND,2020-07-02,0,
Andorra,AND,2020-07-03,0,
Andorra,AND,2020-07-04,0,
Andorra,AND,2020-07-05,0,
Andorra,AND,2020-07-06,0,
Andorra,AND,2020-07-07,0,
Andorra,AND,2020-07-08,0,
Andorra,AND,2020-07-09,0,
Andorra,AND,2020-07-10,0,
Andorra,AND,2020-07-11,0,
Andorra,AND,2020-07-12,0,
Andorra,AND,2020-07-13,0,
Andorra,AND,2020-07-14,0.42857,
Andorra,AND,2020-07-15,0.85714,
Andorra,AND,2020-07-16,1,
Andorra,AND,2020-07-17,3.14286,
Andorra,AND,2020-07-18,3.57143,
Andorra,AND,2020-07-19,3.57143,
Andorra,AND,2020-07-20,3.57143,
Andorra,AND,2020-07-21,3.71429,
Andorra,AND,2020-07-22,3.28571,
Andorra,AND,2020-07-23,3.85714,
Andorra,AND,2020-07-24,1.71429,
Andorra,AND,2020-07-25,1.28571,
Andorra,AND,2020-07-26,2.42857,
Andorra,AND,2020-07-27,2.42857,
Andorra,AND,2020-07-28,3.28571,
Andorra,AND,2020-07-29,3.28571,
Andorra,AND,2020-07-30,4.14286,
Andorra,AND,2020-07-31,4.71429,
Andorra,AND,2020-08-01,5.14286,
Andorra,AND,2020-08-02,4,
Andorra,AND,2020-08-03,4,
Andorra,AND,2020-08-04,4.28571,
Andorra,AND,2020-08-05,4.57143,
Andorra,AND,2020-08-06,3,
Andorra,AND,2020-08-07,3.14286,
Andorra,AND,2020-08-08,4.28571,
Andorra,AND,2020-08-09,4.42857,
Andorra,AND,2020-08-10,4.42857,
Andorra,AND,2020-08-11,3.71429,
Andorra,AND,2020-08-12,3.42857,
Andorra,AND,2020-08-13,5.42857,
Andorra,AND,2020-08-14,5.28571,
Andorra,AND,2020-08-15,4.85714,
Andorra,AND,2020-08-16,4.71429,
Andorra,AND,2020-08-17,4.71429,
Andorra,AND,2020-08-18,6,
Andorra,AND,2020-08-19,6,
Andorra,AND,2020-08-20,6.71429,
Andorra,AND,2020-08-21,6.14286,
Andorra,AND,2020-08-22,8,
Andorra,AND,2020-08-23,8,
Andorra,AND,2020-08-24,8,
Andorra,AND,2020-08-25,7.85714,
Andorra,AND,2020-08-26,7.85714,
Andorra,AND,2020-08-27,10.57143,
Andorra,AND,2020-08-28,10.57143,
Andorra,AND,2020-08-29,11.28571,
Andorra,AND,2020-08-30,11.28571,
Andorra,AND,2020-08-31,11.28571,
Andorra,AND,2020-09-01,16.57143,
Andorra,AND,2020-09-02,17.71429,
Andorra,AND,2020-09-03,14.42857,
Andorra,AND,2020-09-04,14.42857,
Andorra,AND,2020-09-05,13,
Andorra,AND,2020-09-06,13,
Andorra,AND,2020-09-07,13,
Andorra,AND,2020-09-08,12.14286,
Andorra,AND,2020-09-09,11,
Andorra,AND,2020-09-10,14.57143,
Andorra,AND,2020-09-11,14.57143,
Andorra,AND,2020-09-12,18.42857,
Andorra,AND,2020-09-13,18.42857,
Andorra,AND,2020-09-14,18.42857,
Andorra,AND,2020-09-15,25.28571,
Andorra,AND,2020-09-16,25.28571,
Andorra,AND,2020-09-17,19.57143,
Andorra,AND,2020-09-18,26,
Andorra,AND,2020-09-19,31.42857,
Andorra,AND,2020-09-20,31.42857,
Andorra,AND,2020-09-21,31.42857,
Andorra,AND,2020-09-22,34.71429,
Andorra,AND,2020-09-23,34.71429,
Andorra,AND,2020-09-24,45,
Andorra,AND,2020-09-25,38.57143,
Andorra,AND,2020-09-26,38.85714,
Andorra,AND,2020-09-27,38.85714,
Andorra,AND,2020-09-28,38.85714,
Andorra,AND,2020-09-29,40.71429,
Andorra,AND,2020-09-30,40.71429,
Andorra,AND,2020-10-01,42.42857,
Andorra,AND,2020-10-02,42.42857,
Andorra,AND,2020-10-03,39.14286,
Andorra,AND,2020-10-04,39.14286,
Andorra,AND,2020-10-05,39.14286,
Andorra,AND,2020-10-06,57.71429,
Andorra,AND,2020-10-07,57.71429,
Andorra,AND,2020-10-08,74,
Andorra,AND,2020-10-09,74,
Andorra,AND,2020-10-10,83.71429,
Andorra,AND,2020-10-11,83.71429,
Andorra,AND,2020-10-12,83.71429,
Andorra,AND,2020-10-13,89.28571,
Andorra,AND,2020-10-14,89.28571,
Andorra,AND,2020-10-15,88.85714,
Andorra,AND,2020-10-16,88.85714,
Andorra,AND,2020-10-17,97.28571,
Andorra,AND,2020-10-18,97.28571,
Andorra,AND,2020-10-19,97.28571,
Andorra,AND,2020-10-20,89.71429,
Andorra,AND,2020-10-21,89.71429,
Angola,AGO,2020-03-24,0.66667,
Angola,AGO,2020-03-25,0.5,
Angola,AGO,2020-03-26,0.4,
Angola,AGO,2020-03-27,0.5,
Angola,AGO,2020-03-28,0.57143,
Angola,AGO,2020-03-29,0.28571,
Angola,AGO,2020-03-30,0.71429,
Angola,AGO,2020-03-31,0.71429,
Angola,AGO,2020-04-01,0.71429,
Angola,AGO,2020-04-02,0.85714,
Angola,AGO,2020-04-03,0.71429,
Angola,AGO,2020-04-04,0.57143,
Angola,AGO,2020-04-05,0.85714,
Angola,AGO,2020-04-06,1,
Angola,AGO,2020-04-07,1.28571,
Angola,AGO,2020-04-08,1.42857,
Angola,AGO,2020-04-09,1.57143,
Angola,AGO,2020-04-10,1.57143,
Angola,AGO,2020-04-11,1.57143,
Angola,AGO,2020-04-12,1.28571,
Angola,AGO,2020-04-13,0.71429,
Angola,AGO,2020-04-14,0.42857,
Angola,AGO,2020-04-15,0.28571,
Angola,AGO,2020-04-16,0,
Angola,AGO,2020-04-17,0,
Angola,AGO,2020-04-18,0,
Angola,AGO,2020-04-19,0.71429,
Angola,AGO,2020-04-20,0.71429,
Angola,AGO,2020-04-21,0.71429,
Angola,AGO,2020-04-22,0.71429,
Angola,AGO,2020-04-23,0.71429,
Angola,AGO,2020-04-24,0.85714,
Angola,AGO,2020-04-25,0.85714,
Angola,AGO,2020-04-26,0.14286,
Angola,AGO,2020-04-27,0.28571,
Angola,AGO,2020-04-28,0.42857,
Angola,AGO,2020-04-29,0.42857,
Angola,AGO,2020-04-30,0.42857,
